2025,2024,Institution,Country / Territory,Academic,AR Rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
451-500,401-450,Indiana University–Purdue University Indianapolis,United States of America,48.9,401+,39.5,401+,81.8,234=,60.7,312=,47.0,401+,
451-500,,Iran University of Medical Sciences (IUMS),Iran (Islamic Republic of),52.9,401+,28.3,401+,73.2,401+,58.8,359=,55.1,293=,
451-500,501-550,Jiangnan University,China (Mainland),51.2,401+,40.2,401+,78.5,328,59.9,329=,36.1,401+,
451-500,451-500,Jilin University,China (Mainland),48.7,401+,52.1,401+,78.9,310=,64.3,241=,29.4,401+,
451-500,451-500,Khon Kaen University,Thailand,64.8,239=,50.9,401+,59.4,401+,39.4,401+,50.8,371=,
451-500,501-550,King Saud bin Abdulaziz University For Health Sciences,Saudi Arabia,59.2,349=,43.5,401+,66.3,401+,48.1,401+,53.8,318=,
451-500,501-550,Kyungpook National University,Republic of Korea,53.3,401+,57.2,342=,75.1,393=,55.1,401+,35.4,401+,
451-500,501-550,Nanjing Medical University,China (Mainland),50.4,401+,32.7,401+,80.2,278=,67.0,185,34.2,401+,
451-500,501-550,Okayama University,Japan,57.2,391=,37.8,401+,71.9,401+,51.6,401+,44.1,401+,
451-500,501-550,Palacký University Olomouc,Czechia,54.8,401+,44.9,401+,68.3,401+,52.7,401+,52.9,337=,
451-500,451-500,Pontificia Universidad Javeriana,Colombia,68.7,174=,67.4,164=,45.8,401+,38.2,401+,54.1,310=,
451-500,451-500,Rice University,United States of America,56.5,401+,58.8,307=,65.9,401+,55.8,401+,33.0,401+,
451-500,501-550,RMIT University,Australia,51.7,401+,59.1,303=,67.5,401+,56.7,397=,47.9,401+,
451-500,451-500,"Royal Veterinary College, University of London",United Kingdom,63.2,271=,47.3,401+,58.2,401+,44.1,401+,52.5,345=,
451-500,,Saveetha Institute of Medical and Technical Sciences (deemed to be university),India,57.2,391=,47.8,401+,63.2,401+,54.4,401+,48.8,396=,
451-500,501-550,Shiraz University of Medical Sciences,Iran (Islamic Republic of),54.4,401+,37.5,401+,72.6,401+,56.1,401+,50.9,370,
451-500,401-450,Thomas Jefferson University,United States of America,48.9,401+,21.4,401+,84.5,167=,65.2,222=,51.2,365=,
451-500,,Umm Al-Qura University,Saudi Arabia,66.5,211=,61.7,260=,55.8,401+,40.5,401+,43.7,401+,
451-500,451-500,Universidad de la República (Udelar),Uruguay,65.2,229=,52.2,401+,59.2,401+,42.6,401+,40.5,401+,
451-500,451-500,Universidad Peruana Cayetano Heredia (UPCH),Peru,65.2,229=,50.2,401+,54.3,401+,41.6,401+,63.4,159=,
451-500,,Universidad Politécnica de Madrid (UPM),Spain,53.3,401+,68.3,146=,70.5,401+,49.7,401+,41.5,401+,
451-500,451-500,Universidade de Brasília,Brazil,60.0,333,57.7,329=,65.4,401+,44.5,401+,39.1,401+,
451-500,451-500,Università degli Studi di Perugia,Italy,47.9,401+,41.2,401+,78.2,338=,57.9,374=,55.3,292,
451-500,451-500,Universitat Politècnica de València,Spain,57.8,379=,61.9,253=,63.8,401+,48.1,401+,47.5,401+,
451-500,451-500,Université Côte d'Azur,France,49.9,401+,47.1,401+,75.0,396,57.3,385=,49.1,392=,
451-500,,Universiti Teknologi Malaysia,Malaysia,63.7,259=,58.0,319=,53.5,401+,47.2,401+,43.6,401+,
451-500,401-450,University of Hawaiʻi at Mānoa,United States of America,47.0,401+,48.1,401+,78.4,329=,60.2,324=,54.0,313=,
451-500,501-550,University of Ibadan,Nigeria,54.5,401+,46.6,401+,67.2,401+,45.0,401+,70.9,88=,
451-500,451-500,University of Ljubljana,Slovenia,50.7,401+,52.3,401+,73.8,401+,55.1,401+,54.6,301=,
451-500,501-550,University of Minho,Portugal,51.8,401+,55.0,378,71.2,401+,55.8,401+,45.7,401+,
451-500,451-500,University of Modena and Reggio Emilia,Italy,47.7,401+,51.5,401+,80.0,285,59.4,341=,44.0,401+,
451-500,451-500,University of Murcia,Spain,54.9,401+,53.8,393=,68.1,401+,52.4,401+,49.7,387,
451-500,401-450,University of New Mexico,United States of America,46.4,401+,57.4,338=,78.9,310=,59.6,335=,50.6,375=,
451-500,451-500,University of Oklahoma,United States of America,44.5,401+,50.1,401+,83.3,200,62.1,285=,49.9,383=,
451-500,451-500,University of Plymouth,United Kingdom,55.8,401+,61.0,270=,66.1,401+,50.5,401+,51.0,368=,
451-500,,University of Sharjah,United Arab Emirates,63.3,266=,57.7,329=,56.4,401+,46.4,401+,52.5,345=,
451-500,451-500,University of the Basque Country,Spain,49.7,401+,51.1,401+,75.9,382=,57.3,385=,53.3,327=,
451-500,451-500,Warsaw University of Life Sciences – SGGW (WULS-SGGW),Poland,59.9,334=,51.2,401+,59.6,401+,48.1,401+,51.6,356=,
451-500,451-500,Wayne State University,United States of America,48.9,401+,30.9,401+,81.6,237=,62.3,278=,49.8,386,
501-550,501-550,Banaras Hindu University,India,57.9,376=,53.0,401+,63.7,401+,50.1,401+,36.1,401+,
501-550,501-550,Catania University,Italy,45.6,401+,39.0,401+,80.2,278=,58.2,365=,47.4,401+,
501-550,501-550,China Pharmaceutical University,China (Mainland),55.5,401+,37.5,401+,77.6,352,57.6,380=,25.5,401+,
501-550,401-450,Chonnam National University,Republic of Korea,49.5,401+,50.0,401+,75.9,382=,54.8,401+,33.3,401+,
501-550,401-450,Chungnam National University,Republic of Korea,52.1,401+,55.2,375=,70.3,401+,51.3,401+,34.1,401+,
501-550,,COMSATS University Islamabad,Pakistan,48.3,401+,57.2,342=,64.5,401+,54.1,401+,53.6,320=,
501-550,401-450,Durham University,United Kingdom,55.9,401+,68.0,151=,58.5,401+,49.3,401+,47.0,401+,
501-550,,EGE UNIVERSITY,Türkiye,54.0,401+,54.5,384,65.5,401+,45.9,401+,54.8,298=,
501-550,,Georgia State University,United States of America,49.9,401+,43.4,401+,69.7,401+,56.1,401+,46.2,401+,
501-550,501-550,Iuliu Hațieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,55.1,401+,49.1,401+,66.1,401+,48.1,401+,48.0,401+,
501-550,451-500,Jeonbuk National University,Republic of Korea,57.0,398=,56.8,353=,65.3,401+,49.3,401+,30.1,401+,
501-550,,Lanzhou University,China (Mainland),46.7,401+,39.0,401+,76.3,375=,60.5,316=,41.9,401+,
501-550,451-500,Liverpool John Moores University,United Kingdom,55.2,401+,43.5,401+,61.8,401+,49.7,401+,55.6,290,
501-550,501-550,Loughborough University,United Kingdom,54.0,401+,63.8,220=,59.9,401+,50.9,401+,39.5,401+,
501-550,451-500,Makerere University,Uganda,58.5,359=,37.7,401+,62.9,401+,45.0,401+,66.4,129,
501-550,501-550,National Tsing Hua University,Taiwan,63.5,261=,74.5,78,52.9,401+,46.8,401+,21.7,401+,
501-550,451-500,Norwegian University of Life Sciences (UMB),Norway,56.8,401+,48.4,401+,59.6,401+,47.2,401+,54.5,303=,
501-550,451-500,Prince of Songkla University,Thailand,66.3,218=,46.6,401+,59.4,401+,41.6,401+,41.2,401+,
501-550,401-450,Pusan National University,Republic of Korea,52.4,401+,59.8,292=,72.7,401+,51.6,401+,30.1,401+,
501-550,501-550,RUDN University,Russian Federation,55.6,401+,82.1,34=,50.2,401+,40.5,401+,56.2,276=,
501-550,501-550,Saint Petersburg State University,Russian Federation,54.7,401+,84.6,23,54.2,401+,42.6,401+,42.5,401+,
501-550,,Shenzhen University,China (Mainland),44.6,401+,37.0,401+,80.2,278=,64.5,234=,36.9,401+,
501-550,,Southeast University,China (Mainland),43.5,401+,49.1,401+,81.5,240=,65.7,208=,35.3,401+,
501-550,,Southern University of Science and Technology,China (Mainland),46.4,401+,47.6,401+,80.5,267=,62.3,278=,23.1,401+,
501-550,501-550,St. Louis University,United States of America,46.0,401+,37.1,401+,79.1,305,59.4,341=,42.7,401+,
501-550,,Tabriz University of Medical Sciences,Iran (Islamic Republic of),48.4,401+,27.4,401+,80.5,267=,59.6,335=,48.5,401+,
501-550,501-550,Texas Tech University,United States of America,51.4,401+,56.8,353=,61.8,401+,48.9,401+,57.0,261=,
501-550,501-550,Tianjin University,China (Mainland),40.8,401+,67.4,164=,79.0,306=,65.9,202=,30.9,401+,
501-550,501-550,Universidad de Córdoba - España,Spain,54.2,401+,45.2,401+,67.5,401+,51.3,401+,50.2,381=,
501-550,501-550,Universidad de los Andes,Colombia,69.2,165=,71.7,107,45.1,401+,37.6,401+,33.1,401+,
501-550,451-500,Universidad de Zaragoza,Spain,49.9,401+,50.7,401+,67.8,401+,52.0,401+,52.9,337=,
501-550,501-550,Universidad Nacional de Córdoba - UNC,Argentina,61.2,306,62.0,249=,57.3,401+,42.6,401+,36.7,401+,
501-550,451-500,Universidad Nacional de La Plata (UNLP),Argentina,67.4,201=,63.7,223=,53.9,401+,38.8,401+,30.1,401+,
501-550,501-550,Universidade Federal de Santa Catarina,Brazil,56.3,401+,50.5,401+,70.5,401+,47.2,401+,34.0,401+,
501-550,501-550,Universidade Federal do Paraná - UFPR,Brazil,54.5,401+,45.9,401+,69.3,401+,47.2,401+,46.6,401+,
501-550,451-500,Universität des Saarlandes,Germany,45.4,401+,39.0,401+,78.8,315=,59.1,353=,57.7,248,
501-550,451-500,Universität Regensburg,Germany,48.7,401+,36.1,401+,79.7,290=,61.5,296=,40.9,401+,
501-550,451-500,Université de Lorraine,France,40.4,401+,33.8,401+,82.2,225=,60.7,312=,58.5,236,
501-550,501-550,Universiti Teknologi MARA - UiTM,Malaysia,64.1,253=,49.9,401+,53.0,401+,43.6,401+,44.1,401+,
501-550,451-500,"University of California, Santa Cruz",United States of America,51.8,401+,54.7,381=,69.4,401+,56.1,401+,36.9,401+,
501-550,,University of Johannesburg,South Africa,56.0,401+,53.7,396,60.9,401+,50.9,401+,54.7,300,
501-550,451-500,University of Messina (UniME),Italy,45.2,401+,40.8,401+,79.0,306=,56.1,401+,49.6,388,
501-550,451-500,University of Mississippi,United States of America,46.4,401+,31.9,401+,81.2,247=,60.2,324=,51.3,363=,
501-550,451-500,University of Oulu,Finland,52.1,401+,45.3,401+,73.1,401+,53.1,401+,48.0,401+,
501-550,,University of Salamanca,Spain,56.9,401+,56.3,358=,62.2,401+,48.9,401+,37.4,401+,
501-550,,University of Siena,Italy,49.5,401+,50.3,401+,71.4,401+,55.4,401+,42.3,401+,
501-550,,University of Trieste,Italy,49.2,401+,40.8,401+,73.1,401+,56.7,397=,48.3,401+,
501-550,501-550,University of Tromsø The Arctic University of Norway,Norway,45.9,401+,42.4,401+,74.2,401+,57.3,385=,52.7,344,
501-550,501-550,University of Warsaw,Poland,57.7,382=,66.5,178=,59.7,401+,44.5,401+,38.6,401+,
501-550,,Zagazig University,Egypt,52.0,401+,44.8,401+,69.7,401+,47.2,401+,53.0,334=,
501-550,,Zhengzhou University,China (Mainland),39.0,401+,47.1,401+,78.6,323=,71.0,129=,41.2,401+,
