2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
651-700,651-700,University of Zimbabwe,Zimbabwe,34.8,201+,39.3,201+,71.0,201+,54.9,201+,51.2,201+,
701-850,,Acibadem University,Türkiye,36.2,201+,25.8,201+,71.2,201+,48.4,201+,34.1,201+,
701-850,,Akdeniz Üniversitesi,Türkiye,34.6,201+,44.9,201+,67.6,201+,45.5,201+,31.6,201+,
701-850,601-650,Al-Farabi Kazakh National University,Kazakhstan,48.3,201+,65.9,177=,46.2,201+,38.8,201+,30.5,201+,
701-850,,Aligarh Muslim University,India,36.3,201+,46.7,201+,67.6,201+,47.7,201+,22.1,201+,
701-850,,American University,United States of America,41.6,201+,59.1,201+,61.6,201+,42.4,201+,19.7,201+,
701-850,,An-Najah National University,Palestine,40.7,201+,53.1,201+,56.7,201+,44.9,201+,31.5,201+,
701-850,,Asfendiyarov Kazakh National Medical University,Kazakhstan,56.6,201+,45.4,201+,34.3,201+,33.1,201+,30.2,201+,
701-850,651-700,Asia University Taiwan,Taiwan,32.3,201+,38.8,201+,77.0,201+,54.9,201+,34.5,201+,
701-850,,Bar-Ilan University,Israel,25.6,201+,34.2,201+,79.2,201+,60.5,201+,37.1,201+,
701-850,,Baskent University,Türkiye,35.6,201+,34.3,201+,68.0,201+,46.3,201+,38.2,201+,
701-850,,Benemérita Universidad Autónoma de Puebla,Mexico,48.3,201+,43.0,201+,51.7,201+,40.4,201+,19.5,201+,
701-850,,Benha University,Egypt,35.1,201+,35.7,201+,65.9,201+,47.7,201+,31.9,201+,
701-850,,Beni-Suef University,Egypt,35.4,201+,35.9,201+,69.5,201+,49.7,201+,30.8,201+,
701-850,651-700,Bielefeld University,Germany,34.2,201+,34.5,201+,73.0,201+,53.3,201+,44.2,201+,
701-850,701-720,BRAC University,Bangladesh,37.3,201+,53.6,201+,55.1,201+,42.8,201+,33.9,201+,
701-850,651-700,CEU Universities,Spain,31.5,201+,50.3,201+,71.3,201+,52.7,201+,29.6,201+,
701-850,,Cleveland State University,United States of America,56.4,201+,35.4,201+,52.3,201+,40.0,201+,15.4,201+,
701-850,,"College of Medicine, Pochon Cha University",Republic of Korea,31.3,201+,41.1,201+,77.8,201+,56.1,201+,19.5,201+,
701-850,,Cukurova University,Türkiye,30.9,201+,44.0,201+,68.5,201+,47.7,201+,42.7,201+,
701-850,,Daegu Gyeongbuk Institute of Science and Technology (DGIST),Republic of Korea,46.6,201+,62.1,201+,55.3,201+,41.4,201+,8.0,201+,
701-850,,Dalian University of Technology,China (Mainland),36.1,201+,42.7,201+,68.1,201+,48.4,201+,18.8,201+,
701-850,,Dankook University,Republic of Korea,32.6,201+,37.6,201+,75.5,201+,52.9,201+,17.2,201+,
701-850,,Diponegoro University,Indonesia,47.2,201+,60.6,201+,47.8,201+,36.4,201+,20.7,201+,
701-850,651-700,East Carolina University,United States of America,34.9,201+,5.4,201+,78.1,201+,59.8,201+,29.0,201+,
701-850,651-700,Erciyes Üniversitesi,Türkiye,35.4,201+,33.9,201+,68.3,201+,48.4,201+,41.8,201+,
701-850,701-720,"Essex, University of",United Kingdom,33.6,201+,48.3,201+,70.4,201+,50.8,201+,39.6,201+,
701-850,,European University Cyprus (EUC),Cyprus,35.6,201+,35.8,201+,62.0,201+,48.4,201+,41.1,201+,
701-850,,Florida Atlantic University - Boca Raton,United States of America,29.8,201+,39.4,201+,74.9,201+,55.2,201+,37.1,201+,
701-850,651-700,Gachon University,Republic of Korea,32.9,201+,25.2,201+,77.4,201+,60.2,201+,32.3,201+,
701-850,,George Mason University,United States of America,23.2,201+,41.3,201+,82.5,201+,62.2,201+,46.0,201+,
701-850,,Gyeongsang National University,Republic of Korea,30.6,201+,38.3,201+,75.7,201+,56.5,201+,32.8,201+,
701-850,701-720,Hallym University,Republic of Korea,32.1,201+,33.2,201+,76.3,201+,60.9,201+,26.3,201+,
701-850,,Helwan University,Egypt,36.4,201+,57.9,201+,60.3,201+,44.9,201+,29.6,201+,
701-850,,HSE University,Russian Federation,35.7,201+,69.3,124,57.8,201+,42.4,201+,27.8,201+,
701-850,,Hunan Normal University,China (Mainland),34.6,201+,24.4,201+,75.5,201+,53.3,201+,14.1,201+,
701-850,,Imam Mohammad Ibn Saud Islamic University – IMSIU,Saudi Arabia,49.3,201+,52.6,201+,51.8,201+,41.4,201+,22.6,201+,
701-850,601-650,Indian Institute of Technology Kharagpur (IIT-KGP),India,48.0,201+,69.7,117=,56.2,201+,42.4,201+,16.2,201+,
701-850,,Inha University,Republic of Korea,36.7,201+,54.0,201+,75.7,201+,54.1,201+,15.9,201+,
701-850,,Inje University,Republic of Korea,28.6,201+,25.3,201+,75.9,201+,61.1,201+,37.6,201+,
701-850,,Istanbul Medipol University,Türkiye,41.2,201+,38.7,201+,67.3,201+,47.9,201+,32.0,201+,
701-850,,Jamia Hamdard,India,39.9,201+,37.9,201+,63.8,201+,46.6,201+,25.7,201+,
701-850,651-700,Jiangnan University,China (Mainland),34.6,201+,41.6,201+,76.4,201+,54.3,201+,24.7,201+,
701-850,651-700,Kagoshima University,Japan,32.4,201+,37.9,201+,74.4,201+,53.9,201+,31.1,201+,
701-850,,Kansas State University,United States of America,34.5,201+,49.1,201+,66.6,201+,47.9,201+,34.3,201+,
701-850,,Keimyung University,Republic of Korea,34.3,201+,27.2,201+,77.5,201+,56.8,201+,25.8,201+,
701-850,,"King Edward Medical University, Lahore",Pakistan,45.7,201+,60.1,201+,54.1,201+,41.8,201+,16.2,201+,
701-850,651-700,King George Medical University (KGU of Dental Sc/Ch. Shahuji Maharaj Med Univ),India,39.8,201+,37.0,201+,70.1,201+,49.7,201+,29.5,201+,
701-850,,Kitasato University,Japan,32.4,201+,33.7,201+,76.3,201+,59.5,201+,34.0,201+,
701-850,701-720,Malmo University,Sweden,45.4,201+,40.2,201+,54.9,201+,42.4,201+,26.9,201+,
701-850,,Management and Science University,Malaysia,59.3,194,68.5,133=,39.6,201+,30.3,201+,19.4,201+,
701-850,,Maynooth University,Ireland,32.3,201+,45.9,201+,65.2,201+,50.6,201+,26.9,201+,
701-850,601-650,Memorial University of Newfoundland,Canada,28.1,201+,39.0,201+,79.5,201+,60.2,201+,38.1,201+,
701-850,,Menoufia University,Egypt,31.3,201+,29.3,201+,70.7,201+,51.0,201+,42.8,201+,
701-850,,Minia University,Egypt,34.0,201+,28.9,201+,70.0,201+,50.4,201+,45.5,201+,
701-850,,Nagoya City University,Japan,29.5,201+,19.0,201+,76.8,201+,57.5,201+,32.9,201+,
701-850,,Nanchang University,China (Mainland),27.6,201+,26.8,201+,78.3,201+,64.5,201+,21.2,201+,
701-850,651-700,National Chung Hsing University,Taiwan,38.4,201+,60.3,201+,67.2,201+,48.4,201+,18.6,201+,
701-850,,National Taiwan Normal University,Taiwan,45.4,201+,58.7,201+,57.9,201+,45.8,201+,17.2,201+,
701-850,701-720,Nicolaus Copernicus University,Poland,32.0,201+,27.5,201+,76.9,201+,58.0,201+,49.3,201+,
701-850,651-700,Nihon University,Japan,29.6,201+,26.3,201+,76.4,201+,58.4,201+,32.4,201+,
701-850,,NITTE (Deemed to be University),India,49.1,201+,47.2,201+,48.6,201+,38.1,201+,16.5,201+,
701-850,601-650,North-West University,South Africa,24.1,201+,48.5,201+,75.9,201+,54.3,201+,61.5,191=,
701-850,601-650,North-Western State Medical University named after I.I. Mechnikov,Russian Federation,43.8,201+,38.2,201+,56.4,201+,41.1,201+,55.7,201+,
701-850,601-650,Novosibirsk State University,Russian Federation,44.4,201+,69.8,115=,53.2,201+,40.7,201+,30.0,201+,
701-850,,Oklahoma State University,United States of America,32.9,201+,47.5,201+,66.2,201+,48.2,201+,31.7,201+,
701-850,651-700,Pontificia Universidad Católica Argentina,Argentina,50.0,201+,70.6,103=,45.3,201+,38.5,201+,29.5,201+,
701-850,651-700,Pontificia Universidad Católica de Valparaíso,Chile,49.7,201+,54.8,201+,48.0,201+,38.5,201+,23.9,201+,
701-850,,Pontificia Universidad Católica del Ecuador (PUCE),Ecuador,52.8,201+,57.7,201+,43.9,201+,30.3,201+,17.3,201+,
701-850,651-700,Pontifícia Universidade Católica do Paraná,Brazil,34.4,201+,37.6,201+,70.2,201+,50.8,201+,41.5,201+,
701-850,,Prince Sattam Bin Abdulaziz University,Saudi Arabia,41.7,201+,29.7,201+,66.7,201+,45.8,201+,40.7,201+,
701-850,651-700,Saint Joseph University of Beirut (USJ),Lebanon,32.1,201+,54.4,201+,65.8,201+,47.7,201+,41.5,201+,
701-850,651-700,Sejong University,Republic of Korea,39.9,201+,54.0,201+,63.2,201+,46.1,201+,29.1,201+,
701-850,,Shahid Beheshti University (SBU),Iran (Islamic Republic of),46.2,201+,34.9,201+,60.8,201+,44.6,201+,24.4,201+,
701-850,,Shanghai University of Traditional Chinese Medicine,China (Mainland),37.4,201+,30.6,201+,74.9,201+,58.3,201+,14.6,201+,
701-850,,Showa University,Japan,29.6,201+,28.3,201+,78.6,201+,59.2,201+,33.5,201+,
701-850,,Siksha 'O' Anusandhan (Deemed to be University),India,39.6,201+,56.3,201+,54.5,201+,42.1,201+,36.0,201+,
701-850,701-720,Sunway University,Malaysia,46.1,201+,53.9,201+,58.0,201+,45.2,201+,26.2,201+,
701-850,,Taibah University,Saudi Arabia,35.1,201+,37.8,201+,66.4,201+,45.2,201+,40.4,201+,
701-850,,Technological University Dublin,Ireland,38.6,201+,55.6,201+,56.4,201+,44.3,201+,25.3,201+,
701-850,551-600,Thammasat University,Thailand,45.2,201+,53.7,201+,63.8,201+,45.2,201+,23.7,201+,
701-850,701-720,The Hashemite University,Jordan,42.6,201+,55.8,201+,55.8,201+,42.8,201+,34.1,201+,
701-850,,The University of Lahore,Pakistan,39.6,201+,52.3,201+,59.4,201+,43.4,201+,31.4,201+,
701-850,,The University of Texas at Arlington,United States of America,40.5,201+,47.8,201+,66.3,201+,49.7,201+,23.2,201+,
701-850,551-600,Tokushima University,Japan,37.2,201+,39.3,201+,73.5,201+,54.5,201+,28.0,201+,
701-850,,Toronto Metropolitan University,Canada,35.4,201+,43.9,201+,72.7,201+,51.9,201+,18.5,201+,
701-850,,Tribhuvan University,Nepal,34.3,201+,33.3,201+,67.8,201+,48.9,201+,45.7,201+,
701-850,601-650,Universidad de La Sabana,Colombia,54.3,201+,57.6,201+,49.8,201+,39.2,201+,21.1,201+,
701-850,601-650,Universidad de Santander - UDES,Colombia,38.8,201+,45.3,201+,62.5,201+,46.1,201+,45.4,201+,
701-850,,Universidad de Valladolid,Spain,36.3,201+,37.2,201+,70.7,201+,52.3,201+,30.5,201+,
701-850,651-700,Universidad de Valparaíso (UV),Chile,44.2,201+,50.7,201+,53.6,201+,41.4,201+,29.5,201+,
701-850,,Universidad Europea de Madrid,Spain,28.3,201+,49.8,201+,80.3,201+,58.0,201+,36.8,201+,
701-850,,Universidad ICESI,Colombia,42.5,201+,48.7,201+,56.5,201+,41.1,201+,24.5,201+,
701-850,601-650,Universidad Nacional de Rosario (UNR),Argentina,51.9,201+,63.4,201+,49.3,201+,39.2,201+,20.5,201+,
701-850,701-720,Universidad Peruana de Ciencias Aplicadas,Peru,52.5,201+,46.9,201+,46.3,201+,40.0,201+,19.5,201+,
701-850,,Universidad Rey Juan Carlos,Spain,35.0,201+,43.9,201+,74.0,201+,52.3,201+,31.2,201+,
701-850,651-700,Universidad San Francisco de Quito (USFQ),Ecuador,51.8,201+,59.7,201+,45.5,201+,34.5,201+,25.7,201+,
701-850,,Universidade Católica Portuguesa - UCP,Portugal,42.8,201+,50.4,201+,53.0,201+,42.8,201+,24.6,201+,
701-850,,Universidade da Coruña,Spain,31.5,201+,43.1,201+,76.7,201+,56.1,201+,35.8,201+,
701-850,,Universidade Federal de Goiás,Brazil,33.2,201+,29.6,201+,70.6,201+,50.8,201+,37.2,201+,
701-850,651-700,Universidade Federal de São Carlos (UFSCar),Brazil,41.0,201+,50.0,201+,68.6,201+,47.9,201+,24.7,201+,
701-850,,Universidade Federal Fluminense,Brazil,27.2,201+,44.2,201+,72.1,201+,54.5,201+,39.3,201+,
701-850,651-700,"Universita' degli Studi ""G. d'Annunzio"" Chieti Pescara",Italy,15.3,201+,34.7,201+,82.1,201+,64.3,201+,50.0,201+,
701-850,,Universitas Brawijaya,Indonesia,48.8,201+,59.9,201+,51.1,201+,39.6,201+,20.0,201+,
701-850,651-700,Universitas Hasanuddin,Indonesia,46.9,201+,54.5,201+,57.7,201+,40.4,201+,31.2,201+,
701-850,651-700,Universitat Rovira i Virgili,Spain,23.3,201+,46.4,201+,78.5,201+,56.1,201+,38.7,201+,
701-850,,Université d'Angers,France,35.4,201+,0.0,201+,82.9,201+,61.2,201+,37.3,201+,
701-850,,Université de Bretagne Occidentale (UBO),France,31.6,201+,36.8,201+,78.5,201+,58.4,201+,34.8,201+,
701-850,651-700,Université de Caen Normandie,France,26.4,201+,43.5,201+,80.2,201+,58.1,201+,36.1,201+,
701-850,,Université de Franche-Comté,France,28.3,201+,36.7,201+,78.4,201+,56.1,201+,45.3,201+,
701-850,,Université de Fribourg,Switzerland,42.3,201+,6.2,201+,73.1,201+,50.8,201+,33.6,201+,
701-850,,Université de Limoges,France,34.8,201+,46.4,201+,70.4,201+,53.7,201+,33.3,201+,
701-850,,Université de Reims Champagne-Ardenne,France,37.5,201+,19.1,201+,66.4,201+,48.7,201+,36.4,201+,
701-850,601-650,Université de Tunis El Manar,Tunisia,35.3,201+,36.7,201+,65.7,201+,50.6,201+,63.5,166=,
701-850,651-700,Université du Québec,Canada,36.3,201+,45.9,201+,70.7,201+,51.5,201+,28.0,201+,
701-850,651-700,"Université Jean Monnet, Saint-Etienne",France,26.3,201+,40.1,201+,80.6,201+,61.4,201+,45.2,201+,
701-850,,Universiti Tunku Abdul Rahman (UTAR),Malaysia,44.4,201+,52.3,201+,51.5,201+,39.2,201+,26.6,201+,
701-850,651-700,University of Alicante,Spain,33.7,201+,41.0,201+,66.0,201+,48.4,201+,30.6,201+,
701-850,701-720,University of Bradford,United Kingdom,37.7,201+,50.6,201+,64.9,201+,51.0,201+,29.5,201+,
701-850,,University of Calcutta,India,44.2,201+,54.5,201+,53.1,201+,42.4,201+,18.7,201+,
701-850,651-700,University of Cyprus (UCY),Cyprus,31.1,201+,38.1,201+,78.1,201+,57.6,201+,38.5,201+,
701-850,601-650,University of Delaware,United States of America,28.4,201+,42.4,201+,78.6,201+,57.6,201+,42.4,201+,
701-850,701-720,"University of Health Sciences, Lahore",Pakistan,44.2,201+,57.1,201+,51.7,201+,40.7,201+,23.3,201+,
701-850,,University of Hertfordshire,United Kingdom,31.5,201+,31.2,201+,74.7,201+,57.1,201+,49.1,201+,
701-850,,University of Huddersfield,United Kingdom,32.6,201+,55.1,201+,62.4,201+,47.7,201+,45.8,201+,
701-850,651-700,University of Hull,United Kingdom,25.0,201+,30.9,201+,83.7,201+,62.0,201+,48.0,201+,
701-850,651-700,University of Lagos,Nigeria,38.2,201+,41.1,201+,66.2,201+,47.2,201+,53.9,201+,
701-850,,University of Luxembourg,Luxembourg,35.4,201+,37.1,201+,72.1,201+,53.5,201+,29.8,201+,
701-850,,University of Malta,Malta,35.6,201+,33.9,201+,66.8,201+,49.7,201+,41.0,201+,
701-850,,University of Mons,Belgium,29.9,201+,53.4,201+,67.4,201+,49.2,201+,33.0,201+,
701-850,,University of Nevada - Las Vegas,United States of America,26.9,201+,24.5,201+,79.1,201+,54.7,201+,40.1,201+,
701-850,651-700,University of Nevada - Reno,United States of America,31.2,201+,30.3,201+,77.7,201+,56.3,201+,42.6,201+,
701-850,601-650,University of New England Australia,Australia,39.2,201+,57.5,201+,65.2,201+,51.0,201+,27.2,201+,
701-850,,University of Nicosia,Cyprus,33.0,201+,38.1,201+,64.7,201+,46.3,201+,47.4,201+,
701-850,651-700,University of Nigeria Nsukka,Nigeria,39.3,201+,41.4,201+,67.9,201+,46.9,201+,42.8,201+,
701-850,,University of North Carolina at Charlotte,United States of America,34.0,201+,45.4,201+,71.5,201+,52.9,201+,30.6,201+,
701-850,,University of Novi Sad,Serbia,29.4,201+,36.3,201+,66.2,201+,47.7,201+,54.0,201+,
701-850,,University of Peradeniya,Sri Lanka,39.8,201+,49.1,201+,57.0,201+,43.7,201+,27.0,201+,
701-850,651-700,University of Portsmouth,United Kingdom,34.6,201+,44.1,201+,69.6,201+,52.3,201+,37.6,201+,
701-850,,University of Rhode Island,United States of America,35.0,201+,25.9,201+,72.3,201+,52.5,201+,33.8,201+,
701-850,,University of Rijeka,Croatia,36.4,201+,38.8,201+,60.9,201+,45.5,201+,39.0,201+,
701-850,,University of Santo Tomas,Philippines,39.8,201+,55.5,201+,57.8,201+,45.8,201+,35.9,201+,
701-850,,University of Southern Queensland,Australia,30.0,201+,41.3,201+,67.8,201+,51.9,201+,37.0,201+,
701-850,,University of Split,Croatia,32.5,201+,31.8,201+,72.4,201+,50.4,201+,49.3,201+,
701-850,651-700,University of the Western Cape,South Africa,30.8,201+,38.3,201+,74.4,201+,52.5,201+,54.3,201+,
701-850,,University of Warmia and Mazury in Olsztyn,Poland,28.4,201+,44.9,201+,72.1,201+,51.2,201+,37.4,201+,
701-850,,Viet Nam National University Ho Chi Minh City (VNU-HCM),Viet Nam,48.4,201+,55.6,201+,47.6,201+,39.6,201+,20.7,201+,
701-850,601-650,West Virginia University,United States of America,21.7,201+,40.2,201+,79.7,201+,64.9,201+,50.2,201+,
701-850,,Yarmouk University,Jordan,42.2,201+,57.7,201+,52.2,201+,40.4,201+,29.2,201+,
701-850,,Yokohama City University,Japan,28.3,201+,32.9,201+,81.2,201+,64.5,201+,33.2,201+,
701-850,,Zayed University,United Arab Emirates,46.3,201+,57.8,201+,47.4,201+,40.0,201+,31.6,201+,
